id,prediction
131,-0.06518997474221114
132,-0.06518997474221114
133,-0.06518997474221114
134,-0.06518997474221114
135,-0.06518997474221114
136,-0.06518997474221114
137,-0.06518997474221114
138,-0.06518997474221114
139,-0.06518997474221114
140,-0.06518997474221114
141,-0.06518997474221114
142,-0.06518997474221114
143,-0.06518997474221114
144,-0.06518997474221114
145,-0.06518997474221114
146,-0.06518997474221114
147,-0.06518997474221114
148,-0.06518997474221114
149,-0.06518997474221114
150,-0.06518997474221114
151,-0.06518997474221114
152,-0.06518997474221114
153,-0.06518997474221114
154,-0.06518997474221114
155,-0.06518997474221114
156,-0.06518997474221114
157,-0.06518997474221114
158,-0.06518997474221114
159,-0.06518997474221114
160,-0.06518997474221114
161,-0.06518997474221114
162,-0.06518997474221114
163,-0.06518997474221114
164,-0.06518997474221114
165,-0.06518997474221114
166,-0.06518997474221114
167,-0.06518997474221114
168,-0.20078310253077808
169,-0.20078310253077808
170,-0.20078310253077808
171,-0.20078310253077808
172,-0.20078310253077808
173,-0.20078310253077808
174,-0.20078310253077808
175,-0.20078310253077808
176,-0.20078310253077808
177,-0.20078310253077808
178,-0.20078310253077808
179,-0.20078310253077808
180,-0.20078310253077808
181,-0.20078310253077808
182,-0.20078310253077808
183,-0.20078310253077808
184,-0.20078310253077808
185,-0.20078310253077808
186,-0.20078310253077808
187,-0.20078310253077808
188,-0.20078310253077808
189,-0.20078310253077808
190,-0.20078310253077808
191,-0.20078310253077808
192,-0.20078310253077808
193,-0.20078310253077808
194,-0.20078310253077808
195,-0.20078310253077808
196,-0.20078310253077808
197,-0.20078310253077808
198,-0.20078310253077808
199,-0.20078310253077808
200,-0.20078310253077808
201,-0.20078310253077808
202,-0.20078310253077808
203,-0.20078310253077808
204,-0.20078310253077808
205,-0.20078310253077808
206,-0.20078310253077808
207,-0.20078310253077808
208,-0.20078310253077808
209,-0.20078310253077808
210,-0.20078310253077808
211,-0.20078310253077808
212,-0.20078310253077808
213,-0.20078310253077808
214,-0.20078310253077808
215,-0.20078310253077808
216,-0.20078310253077808
217,-0.20078310253077808
218,-0.20078310253077808
219,-0.20078310253077808
220,-0.20078310253077808
221,-0.20078310253077808
222,-0.20078310253077808
223,-0.20078310253077808
224,-0.20078310253077808
225,-0.20078310253077808
226,-0.20078310253077808
227,-0.20078310253077808
228,-0.20078310253077808
229,-0.20078310253077808
230,-0.20078310253077808
231,-0.20078310253077808
232,-0.20078310253077808
233,-0.20078310253077808
234,-0.20078310253077808
235,-0.20078310253077808
236,-0.20078310253077808
237,-0.20078310253077808
238,-0.20078310253077808
239,-0.20078310253077808
240,-0.20078310253077808
241,-0.20078310253077808
242,-0.20078310253077808
243,-0.20078310253077808
244,-0.20078310253077808
245,-0.20078310253077808
246,-0.20078310253077808
247,-0.20078310253077808
248,-0.20078310253077808
249,-0.20078310253077808
250,-0.20078310253077808
251,-0.20078310253077808
252,-0.20078310253077808
253,-0.20078310253077808
254,-0.20078310253077808
255,-0.20078310253077808
256,-0.20078310253077808
257,-0.20078310253077808
258,-0.20078310253077808
259,-0.20078310253077808
260,-0.20078310253077808
261,-0.20078310253077808
262,-0.20078310253077808
263,-0.20078310253077808
264,-0.20078310253077808
265,-0.20078310253077808
266,-0.20078310253077808
267,-0.20078310253077808
268,-0.20078310253077808
269,-0.20078310253077808
270,-0.20078310253077808
271,-0.20078310253077808
272,-0.20078310253077808
273,-0.20078310253077808
274,-0.20078310253077808
275,-0.20078310253077808
276,-0.20078310253077808
277,-0.20078310253077808
278,-0.20078310253077808
279,-0.20078310253077808
280,-0.061961053839081244
281,-0.061961053839081244
282,-0.061961053839081244
283,-0.061961053839081244
284,-0.061961053839081244
285,-0.061961053839081244
286,-0.061961053839081244
287,-0.061961053839081244
288,-0.061961053839081244
289,-0.061961053839081244
290,-0.061961053839081244
291,-0.061961053839081244
292,-0.061961053839081244
293,-0.061961053839081244
294,-0.061961053839081244
295,-0.061961053839081244
296,-0.061961053839081244
297,-0.061961053839081244
298,-0.061961053839081244
299,-0.061961053839081244
300,-0.061961053839081244
301,-0.061961053839081244
302,-0.061961053839081244
303,-0.061961053839081244
304,-0.061961053839081244
305,-0.061961053839081244
306,-0.061961053839081244
307,-0.061961053839081244
308,-0.061961053839081244
309,-0.061961053839081244
310,-0.061961053839081244
311,-0.061961053839081244
312,-0.061961053839081244
313,-0.061961053839081244
314,-0.061961053839081244
315,-0.061961053839081244
316,-0.061961053839081244
317,-0.061961053839081244
318,-0.061961053839081244
319,-0.061961053839081244
320,-0.061961053839081244
321,-0.061961053839081244
322,-0.061961053839081244
323,-0.061961053839081244
324,-0.061961053839081244
325,-0.061961053839081244
326,-0.061961053839081244
327,-0.061961053839081244
328,-0.061961053839081244
329,-0.061961053839081244
330,-0.061961053839081244
331,-0.061961053839081244
332,-0.061961053839081244
333,-0.061961053839081244
334,-0.061961053839081244
335,-0.061961053839081244
336,-0.20078310253077808
337,-0.20078310253077808
338,-0.20078310253077808
339,-0.20078310253077808
340,-0.20078310253077808
341,-0.20078310253077808
342,-0.20078310253077808
343,-0.20078310253077808
344,-0.20078310253077808
345,-0.20078310253077808
346,-0.20078310253077808
347,-0.20078310253077808
348,-0.20078310253077808
349,-0.20078310253077808
350,-0.20078310253077808
351,-0.20078310253077808
352,-0.20078310253077808
353,-0.20078310253077808
354,-0.20078310253077808
355,-0.20078310253077808
356,-0.20078310253077808
357,-0.20078310253077808
358,-0.20078310253077808
359,-0.20078310253077808
360,-0.20078310253077808
361,-0.20078310253077808
362,-0.20078310253077808
363,-0.20078310253077808
364,-0.20078310253077808
365,-0.20078310253077808
366,-0.20078310253077808
367,-0.20078310253077808
368,-0.20078310253077808
369,-0.20078310253077808
370,-0.20078310253077808
371,-0.20078310253077808
372,-0.20078310253077808
373,-0.20078310253077808
374,-0.20078310253077808
375,-0.20078310253077808
376,-0.20078310253077808
377,-0.20078310253077808
378,-0.20078310253077808
379,-0.20078310253077808
380,-0.20078310253077808
381,-0.20078310253077808
382,-0.20078310253077808
383,-0.20078310253077808
384,-0.20078310253077808
385,-0.20078310253077808
386,-0.20078310253077808
387,-0.20078310253077808
388,-0.20078310253077808
389,-0.20078310253077808
390,-0.20078310253077808
391,-0.20078310253077808
392,-0.20078310253077808
393,-0.20078310253077808
394,-0.20078310253077808
395,-0.20078310253077808
396,-0.20078310253077808
397,-0.20078310253077808
398,-0.20078310253077808
399,-0.20078310253077808
400,-0.20078310253077808
401,-0.20078310253077808
402,-0.20078310253077808
403,-0.20078310253077808
404,-0.20078310253077808
405,-0.20078310253077808
406,-0.20078310253077808
407,-0.20078310253077808
408,-0.20078310253077808
409,-0.20078310253077808
410,-0.20078310253077808
411,-0.20078310253077808
412,-0.20078310253077808
413,-0.20078310253077808
414,-0.20078310253077808
415,-0.20078310253077808
416,-0.20078310253077808
417,-0.20078310253077808
418,-0.20078310253077808
419,-0.20078310253077808
420,-0.20078310253077808
421,-0.20078310253077808
422,-0.20078310253077808
423,-0.20078310253077808
424,-0.20078310253077808
425,-0.20078310253077808
426,-0.20078310253077808
427,-0.20078310253077808
428,-0.20078310253077808
429,-0.20078310253077808
430,-0.20078310253077808
431,-0.20078310253077808
432,-0.20078310253077808
433,-0.20078310253077808
434,-0.20078310253077808
435,-0.20078310253077808
436,-0.20078310253077808
437,-0.20078310253077808
438,-0.20078310253077808
439,-0.20078310253077808
440,-0.20078310253077808
441,-0.20078310253077808
442,-0.20078310253077808
443,-0.20078310253077808
444,-0.20078310253077808
445,-0.20078310253077808
446,-0.20078310253077808
447,-0.20078310253077808
448,-0.07558844545213309
449,-0.07558844545213309
450,-0.07558844545213309
451,-0.07558844545213309
452,-0.07558844545213309
453,-0.07558844545213309
454,-0.07558844545213309
455,-0.07558844545213309
456,-0.07558844545213309
457,-0.07558844545213309
458,-0.07558844545213309
459,-0.07558844545213309
460,-0.07558844545213309
461,-0.07558844545213309
462,-0.07558844545213309
463,-0.07558844545213309
464,-0.07558844545213309
465,-0.07558844545213309
466,-0.07558844545213309
467,-0.07558844545213309
468,-0.07558844545213309
469,-0.07558844545213309
470,-0.07558844545213309
471,-0.07558844545213309
472,-0.07558844545213309
473,-0.07558844545213309
474,-0.07558844545213309
475,-0.07558844545213309
476,-0.07558844545213309
477,-0.07558844545213309
478,-0.07558844545213309
479,-0.07558844545213309
480,-0.07558844545213309
481,-0.07558844545213309
482,-0.07558844545213309
483,-0.07558844545213309
484,-0.07558844545213309
485,-0.07558844545213309
486,-0.07558844545213309
487,-0.07558844545213309
488,-0.07558844545213309
489,-0.07558844545213309
490,-0.07558844545213309
491,-0.07558844545213309
492,-0.07558844545213309
493,-0.07558844545213309
494,-0.07558844545213309
495,-0.07558844545213309
496,-0.07558844545213309
497,-0.07558844545213309
498,-0.07558844545213309
499,-0.07558844545213309
500,-0.07558844545213309
501,-0.07558844545213309
502,-0.07558844545213309
503,-0.07558844545213309
504,-0.06382056866747582
505,-0.06382056866747582
506,-0.06382056866747582
507,-0.06382056866747582
508,-0.06382056866747582
509,-0.06382056866747582
510,-0.06382056866747582
511,-0.06382056866747582
512,-0.06382056866747582
513,-0.06382056866747582
514,-0.06382056866747582
515,-0.06382056866747582
516,-0.06382056866747582
517,-0.06382056866747582
518,-0.06382056866747582
519,-0.06382056866747582
520,-0.06382056866747582
521,-0.06382056866747582
522,-0.06382056866747582
523,-0.06382056866747582
524,-0.06382056866747582
525,-0.06382056866747582
526,-0.06382056866747582
527,-0.06382056866747582
528,-0.06382056866747582
529,-0.06382056866747582
530,-0.06382056866747582
531,-0.06382056866747582
532,-0.06382056866747582
533,-0.06382056866747582
534,-0.06382056866747582
535,-0.06382056866747582
536,-0.06382056866747582
537,-0.06382056866747582
538,-0.06382056866747582
539,-0.06382056866747582
540,-0.06382056866747582
541,-0.06382056866747582
542,-0.06382056866747582
543,-0.06382056866747582
544,-0.06382056866747582
545,-0.06382056866747582
546,-0.06382056866747582
547,-0.06382056866747582
548,-0.06382056866747582
549,-0.06382056866747582
550,-0.06382056866747582
551,-0.06382056866747582
552,-0.06382056866747582
553,-0.06382056866747582
554,-0.06382056866747582
555,-0.06382056866747582
556,-0.06382056866747582
557,-0.06382056866747582
558,-0.06382056866747582
559,-0.06382056866747582
560,-0.09857392647228014
561,-0.09857392647228014
562,-0.09857392647228014
563,-0.09857392647228014
564,-0.09857392647228014
565,-0.09857392647228014
566,-0.09857392647228014
567,-0.09857392647228014
568,-0.09857392647228014
569,-0.09857392647228014
570,-0.09857392647228014
571,-0.09857392647228014
572,-0.09857392647228014
573,-0.09857392647228014
574,-0.09857392647228014
575,-0.09857392647228014
576,-0.09857392647228014
577,-0.09857392647228014
578,-0.09857392647228014
579,-0.09857392647228014
580,-0.09857392647228014
581,-0.09857392647228014
582,-0.09857392647228014
583,-0.09857392647228014
584,-0.09857392647228014
585,-0.09857392647228014
586,-0.09857392647228014
587,-0.09857392647228014
588,-0.09857392647228014
589,-0.09857392647228014
590,-0.09857392647228014
591,-0.09857392647228014
592,-0.09857392647228014
593,-0.09857392647228014
594,-0.09857392647228014
595,-0.09857392647228014
596,-0.09857392647228014
597,-0.09857392647228014
598,-0.09857392647228014
599,-0.09857392647228014
600,-0.09857392647228014
601,-0.09857392647228014
602,-0.09857392647228014
603,-0.09857392647228014
604,-0.09857392647228014
605,-0.09857392647228014
606,-0.09857392647228014
607,-0.09857392647228014
608,-0.09857392647228014
609,-0.09857392647228014
610,-0.09857392647228014
611,-0.09857392647228014
612,-0.09857392647228014
613,-0.09857392647228014
614,-0.09857392647228014
615,-0.09857392647228014
616,-0.20078310253077808
617,-0.20078310253077808
618,-0.20078310253077808
619,-0.20078310253077808
620,-0.20078310253077808
621,-0.20078310253077808
622,-0.20078310253077808
623,-0.20078310253077808
624,-0.20078310253077808
625,-0.20078310253077808
626,-0.20078310253077808
627,-0.20078310253077808
628,-0.20078310253077808
629,-0.20078310253077808
630,-0.20078310253077808
631,-0.20078310253077808
632,-0.20078310253077808
633,-0.20078310253077808
634,-0.20078310253077808
635,-0.20078310253077808
636,-0.20078310253077808
637,-0.20078310253077808
638,-0.20078310253077808
639,-0.20078310253077808
640,-0.20078310253077808
641,-0.20078310253077808
642,-0.20078310253077808
643,-0.20078310253077808
644,-0.20078310253077808
645,-0.20078310253077808
646,-0.20078310253077808
647,-0.20078310253077808
648,-0.20078310253077808
649,-0.20078310253077808
650,-0.20078310253077808
651,-0.20078310253077808
652,-0.20078310253077808
653,-0.20078310253077808
654,-0.20078310253077808
655,-0.20078310253077808
656,-0.20078310253077808
657,-0.20078310253077808
658,-0.20078310253077808
659,-0.20078310253077808
660,-0.20078310253077808
661,-0.20078310253077808
662,-0.20078310253077808
663,-0.20078310253077808
664,-0.20078310253077808
665,-0.20078310253077808
666,-0.20078310253077808
667,-0.20078310253077808
668,-0.20078310253077808
669,-0.20078310253077808
670,-0.20078310253077808
671,-0.20078310253077808
672,-0.20078310253077808
673,-0.20078310253077808
674,-0.20078310253077808
675,-0.20078310253077808
676,-0.20078310253077808
677,-0.20078310253077808
678,-0.20078310253077808
679,-0.20078310253077808
680,-0.20078310253077808
681,-0.20078310253077808
682,-0.20078310253077808
683,-0.20078310253077808
684,-0.20078310253077808
685,-0.20078310253077808
686,-0.20078310253077808
687,-0.20078310253077808
688,-0.20078310253077808
689,-0.20078310253077808
690,-0.20078310253077808
691,-0.20078310253077808
692,-0.20078310253077808
693,-0.20078310253077808
694,-0.20078310253077808
695,-0.20078310253077808
696,-0.20078310253077808
697,-0.20078310253077808
698,-0.20078310253077808
699,-0.20078310253077808
700,-0.20078310253077808
701,-0.20078310253077808
702,-0.20078310253077808
703,-0.20078310253077808
704,-0.20078310253077808
705,-0.20078310253077808
706,-0.20078310253077808
707,-0.20078310253077808
708,-0.20078310253077808
709,-0.20078310253077808
710,-0.20078310253077808
711,-0.20078310253077808
712,-0.20078310253077808
713,-0.20078310253077808
714,-0.20078310253077808
715,-0.20078310253077808
716,-0.20078310253077808
717,-0.20078310253077808
718,-0.20078310253077808
719,-0.20078310253077808
720,-0.20078310253077808
721,-0.20078310253077808
722,-0.20078310253077808
723,-0.20078310253077808
724,-0.20078310253077808
725,-0.20078310253077808
726,-0.20078310253077808
727,-0.20078310253077808
728,-0.20078310253077808
729,-0.20078310253077808
730,-0.20078310253077808
731,-0.20078310253077808
732,-0.20078310253077808
733,-0.20078310253077808
734,-0.20078310253077808
735,-0.20078310253077808
736,-0.20078310253077808
737,-0.20078310253077808
738,-0.20078310253077808
739,-0.20078310253077808
740,-0.20078310253077808
741,-0.20078310253077808
742,-0.20078310253077808
743,-0.20078310253077808
744,-0.20078310253077808
745,-0.20078310253077808
746,-0.20078310253077808
747,-0.20078310253077808
748,-0.20078310253077808
749,-0.20078310253077808
750,-0.20078310253077808
751,-0.20078310253077808
752,-0.20078310253077808
753,-0.20078310253077808
754,-0.20078310253077808
755,-0.20078310253077808
756,-0.20078310253077808
757,-0.20078310253077808
758,-0.20078310253077808
759,-0.20078310253077808
760,-0.20078310253077808
761,-0.20078310253077808
762,-0.20078310253077808
763,-0.20078310253077808
764,-0.20078310253077808
765,-0.20078310253077808
766,-0.20078310253077808
767,-0.20078310253077808
768,-0.20078310253077808
769,-0.20078310253077808
770,-0.20078310253077808
771,-0.20078310253077808
772,-0.20078310253077808
773,-0.20078310253077808
774,-0.20078310253077808
775,-0.20078310253077808
776,-0.20078310253077808
777,-0.20078310253077808
778,-0.20078310253077808
779,-0.20078310253077808
780,-0.20078310253077808
781,-0.20078310253077808
782,-0.20078310253077808
783,-0.20078310253077808
784,-0.20078310253077808
785,-0.20078310253077808
786,-0.20078310253077808
787,-0.20078310253077808
788,-0.20078310253077808
789,-0.20078310253077808
790,-0.20078310253077808
791,-0.20078310253077808
792,-0.20078310253077808
793,-0.20078310253077808
794,-0.20078310253077808
795,-0.20078310253077808
796,-0.20078310253077808
797,-0.20078310253077808
798,-0.20078310253077808
799,-0.20078310253077808
800,-0.20078310253077808
801,-0.20078310253077808
802,-0.20078310253077808
803,-0.20078310253077808
804,-0.20078310253077808
805,-0.20078310253077808
806,-0.20078310253077808
807,-0.20078310253077808
808,-0.20078310253077808
809,-0.20078310253077808
810,-0.20078310253077808
811,-0.20078310253077808
812,-0.20078310253077808
813,-0.20078310253077808
814,-0.20078310253077808
815,-0.20078310253077808
816,-0.20078310253077808
817,-0.20078310253077808
818,-0.20078310253077808
819,-0.20078310253077808
820,-0.20078310253077808
821,-0.20078310253077808
822,-0.20078310253077808
823,-0.20078310253077808
824,-0.20078310253077808
825,-0.20078310253077808
826,-0.20078310253077808
827,-0.20078310253077808
828,-0.20078310253077808
829,-0.20078310253077808
830,-0.20078310253077808
831,-0.20078310253077808
832,-0.20078310253077808
833,-0.20078310253077808
834,-0.20078310253077808
835,-0.20078310253077808
836,-0.20078310253077808
837,-0.20078310253077808
838,-0.20078310253077808
839,-0.20078310253077808
840,-0.20078310253077808
841,-0.20078310253077808
842,-0.20078310253077808
843,-0.20078310253077808
844,-0.20078310253077808
845,-0.20078310253077808
846,-0.20078310253077808
847,-0.20078310253077808
848,-0.20078310253077808
849,-0.20078310253077808
850,-0.20078310253077808
851,-0.20078310253077808
852,-0.20078310253077808
853,-0.20078310253077808
854,-0.20078310253077808
855,-0.20078310253077808
856,-0.20078310253077808
857,-0.20078310253077808
858,-0.20078310253077808
859,-0.20078310253077808
860,-0.20078310253077808
861,-0.20078310253077808
862,-0.20078310253077808
863,-0.20078310253077808
864,-0.20078310253077808
865,-0.20078310253077808
866,-0.20078310253077808
867,-0.20078310253077808
868,-0.20078310253077808
869,-0.20078310253077808
870,-0.20078310253077808
871,-0.20078310253077808
872,-0.20078310253077808
873,-0.20078310253077808
874,-0.20078310253077808
875,-0.20078310253077808
876,-0.20078310253077808
877,-0.20078310253077808
878,-0.20078310253077808
879,-0.20078310253077808
880,-0.20078310253077808
881,-0.20078310253077808
882,-0.20078310253077808
883,-0.20078310253077808
884,-0.20078310253077808
885,-0.20078310253077808
886,-0.20078310253077808
887,-0.20078310253077808
888,-0.20078310253077808
889,-0.20078310253077808
890,-0.20078310253077808
891,-0.20078310253077808
892,-0.20078310253077808
893,-0.20078310253077808
894,-0.20078310253077808
895,-0.20078310253077808
896,-0.20078310253077808
897,-0.20078310253077808
898,-0.20078310253077808
899,-0.20078310253077808
900,-0.20078310253077808
901,-0.20078310253077808
902,-0.20078310253077808
903,-0.20078310253077808
904,-0.20078310253077808
905,-0.20078310253077808
906,-0.20078310253077808
907,-0.20078310253077808
908,-0.20078310253077808
909,-0.20078310253077808
910,-0.20078310253077808
911,-0.20078310253077808
912,-0.20078310253077808
913,-0.20078310253077808
914,-0.20078310253077808
915,-0.20078310253077808
916,-0.20078310253077808
917,-0.20078310253077808
918,-0.20078310253077808
919,-0.20078310253077808
920,-0.20078310253077808
921,-0.20078310253077808
922,-0.20078310253077808
923,-0.20078310253077808
924,-0.20078310253077808
925,-0.20078310253077808
926,-0.20078310253077808
927,-0.20078310253077808
928,-0.20078310253077808
929,-0.20078310253077808
930,-0.20078310253077808
931,-0.20078310253077808
932,-0.20078310253077808
933,-0.20078310253077808
934,-0.20078310253077808
935,-0.20078310253077808
936,-0.20078310253077808
937,-0.20078310253077808
938,-0.20078310253077808
939,-0.20078310253077808
940,-0.20078310253077808
941,-0.20078310253077808
942,-0.20078310253077808
943,-0.20078310253077808
944,-0.20078310253077808
945,-0.20078310253077808
946,-0.20078310253077808
947,-0.20078310253077808
948,-0.20078310253077808
949,-0.20078310253077808
950,-0.20078310253077808
951,-0.20078310253077808
952,-0.20078310253077808
953,-0.20078310253077808
954,-0.20078310253077808
955,-0.20078310253077808
956,-0.20078310253077808
957,-0.20078310253077808
958,-0.20078310253077808
959,-0.20078310253077808
960,-0.20078310253077808
961,-0.20078310253077808
962,-0.20078310253077808
963,-0.20078310253077808
964,-0.20078310253077808
965,-0.20078310253077808
966,-0.20078310253077808
967,-0.20078310253077808
968,-0.20078310253077808
969,-0.20078310253077808
970,-0.20078310253077808
971,-0.20078310253077808
972,-0.20078310253077808
973,-0.20078310253077808
974,-0.20078310253077808
975,-0.20078310253077808
976,-0.20078310253077808
977,-0.20078310253077808
978,-0.20078310253077808
979,-0.20078310253077808
980,-0.20078310253077808
981,-0.20078310253077808
982,-0.20078310253077808
983,-0.20078310253077808
984,-0.20078310253077808
985,-0.20078310253077808
986,-0.20078310253077808
987,-0.20078310253077808
988,-0.20078310253077808
989,-0.20078310253077808
990,-0.20078310253077808
991,-0.20078310253077808
992,-0.20078310253077808
993,-0.20078310253077808
994,-0.20078310253077808
995,-0.20078310253077808
996,-0.20078310253077808
997,-0.20078310253077808
998,-0.20078310253077808
999,-0.20078310253077808
1000,-0.20078310253077808
1001,-0.20078310253077808
1002,-0.20078310253077808
1003,-0.20078310253077808
1004,-0.20078310253077808
1005,-0.20078310253077808
1006,-0.20078310253077808
1007,-0.20078310253077808
1008,-0.17519752545003708
1009,-0.17519752545003708
1010,-0.17519752545003708
1011,-0.17519752545003708
1012,-0.17519752545003708
1013,-0.17519752545003708
1014,-0.17519752545003708
1015,-0.17519752545003708
1016,-0.17519752545003708
1017,-0.17519752545003708
1018,-0.17519752545003708
1019,-0.17519752545003708
1020,-0.17519752545003708
1021,-0.17519752545003708
1022,-0.17519752545003708
1023,-0.17519752545003708
1024,-0.17519752545003708
1025,-0.17519752545003708
1026,-0.17519752545003708
1027,-0.17519752545003708
1028,-0.17519752545003708
1029,-0.17519752545003708
1030,-0.17519752545003708
1031,-0.17519752545003708
1032,-0.17519752545003708
1033,-0.17519752545003708
1034,-0.17519752545003708
1035,-0.17519752545003708
1036,-0.17519752545003708
1037,-0.17519752545003708
1038,-0.17519752545003708
1039,-0.17519752545003708
1040,-0.17519752545003708
1041,-0.17519752545003708
1042,-0.17519752545003708
1043,-0.17519752545003708
1044,-0.17519752545003708
1045,-0.17519752545003708
1046,-0.17519752545003708
1047,-0.17519752545003708
1048,-0.17519752545003708
1049,-0.17519752545003708
1050,-0.17519752545003708
1051,-0.17519752545003708
1052,-0.17519752545003708
1053,-0.17519752545003708
1054,-0.17519752545003708
1055,-0.17519752545003708
1056,-0.17519752545003708
1057,-0.17519752545003708
1058,-0.17519752545003708
1059,-0.17519752545003708
1060,-0.17519752545003708
1061,-0.17519752545003708
1062,-0.17519752545003708
1063,-0.17519752545003708
1064,-0.06382056866747582
1065,-0.06382056866747582
1066,-0.06382056866747582
1067,-0.06382056866747582
1068,-0.06382056866747582
1069,-0.06382056866747582
1070,-0.06382056866747582
1071,-0.06382056866747582
1072,-0.06382056866747582
1073,-0.06382056866747582
1074,-0.06382056866747582
1075,-0.06382056866747582
1076,-0.06382056866747582
1077,-0.06382056866747582
1078,-0.06382056866747582
1079,-0.06382056866747582
1080,-0.06382056866747582
1081,-0.06382056866747582
1082,-0.06382056866747582
1083,-0.06382056866747582
1084,-0.06382056866747582
1085,-0.06382056866747582
1086,-0.06382056866747582
1087,-0.06382056866747582
1088,-0.06382056866747582
1089,-0.06382056866747582
1090,-0.06382056866747582
1091,-0.06382056866747582
1092,-0.06382056866747582
1093,-0.06382056866747582
1094,-0.06382056866747582
1095,-0.06382056866747582
1096,-0.06382056866747582
1097,-0.06382056866747582
1098,-0.06382056866747582
1099,-0.06382056866747582
1100,-0.06382056866747582
1101,-0.06382056866747582
1102,-0.06382056866747582
1103,-0.06382056866747582
1104,-0.06382056866747582
1105,-0.06382056866747582
1106,-0.06382056866747582
1107,-0.06382056866747582
1108,-0.06382056866747582
1109,-0.06382056866747582
1110,-0.06382056866747582
1111,-0.06382056866747582
1112,-0.06382056866747582
1113,-0.06382056866747582
1114,-0.06382056866747582
1115,-0.06382056866747582
1116,-0.06382056866747582
1117,-0.06382056866747582
1118,-0.06382056866747582
1119,-0.06382056866747582
1120,-0.1373770818821248
1121,-0.1373770818821248
1122,-0.1373770818821248
1123,-0.1373770818821248
1124,-0.1373770818821248
1125,-0.1373770818821248
1126,-0.1373770818821248
1127,-0.1373770818821248
1128,-0.1373770818821248
1129,-0.1373770818821248
1130,-0.1373770818821248
1131,-0.1373770818821248
1132,-0.1373770818821248
1133,-0.1373770818821248
1134,-0.1373770818821248
1135,-0.1373770818821248
1136,-0.1373770818821248
1137,-0.1373770818821248
1138,-0.1373770818821248
1139,-0.1373770818821248
1140,-0.1373770818821248
1141,-0.1373770818821248
1142,-0.1373770818821248
1143,-0.1373770818821248
1144,-0.1373770818821248
1145,-0.1373770818821248
1146,-0.1373770818821248
1147,-0.1373770818821248
1148,-0.1373770818821248
1149,-0.1373770818821248
1150,-0.1373770818821248
1151,-0.1373770818821248
